"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"155",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"107",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,0.130569462753872,2.16144439505601,-1.8757331422085,Inf
"18",-2.42194729390746,1.59030149764768,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"100",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"46",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,4.43108315893934,0.115339331328023,2.16144439505601,-1.8757331422085,Inf
"192",-1.9438828357257,1.26640309343758,-1.59429624028095,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"174",-1.9438828357257,1.26640309343758,-0.586902311739561,-0.579793932848292,4.43108315893934,0.130569462753872,2.16144439505601,-1.8757331422085,Inf
"121",-1.9438828357257,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"163",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"133",-1.9438828357257,1.26640309343758,-0.586902311739561,-0.579793932848292,4.43108315893934,0.799541009102344,2.16144439505601,-1.8757331422085,Inf
"123",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"64",-2.42194729390746,1.33019093881954,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"109",-1.9438828357257,1.26640309343758,-0.586902311739561,-0.579793932848292,4.43108315893934,0.130569462753872,2.16144439505601,-1.8757331422085,Inf
"108",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-1.88896507492571,1.80127182504406,-1.20834402150865,Inf
"161",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
"84",-1.9438828357257,1.26640309343758,-0.586902311739561,-0.579793932848292,4.43108315893934,0.130569462753872,2.16144439505601,-1.20834402150865,Inf
"118",-2.42194729390746,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-1.40504573913876,1.70099502301665,-1.20834402150865,Inf
"3",-1.9438828357257,1.26640309343758,-0.586902311739561,-0.579793932848292,6.55352428739932,-2.1012879980139,1.70099502301665,-1.20834402150865,Inf
